Gene;State;Pct;Expression
PBANKA_0409800;ookinete;0,16;5,98
PBANKA_0409900;ookinete;0,28;4,97
PBANKA_0410000;ookinete;0,31;5,97
PBANKA_0410100;ookinete;0,1;3,94
PBANKA_0410200;ookinete;0,09;2,86
PBANKA_0410300;ookinete;0,29;4,84
PBANKA_0410400;ookinete;0,32;6,38
PBANKA_0410500;ookinete;0,26;5,02
PBANKA_0410541;ookinete;0,15;3,06
PBANKA_0410561;ookinete;0,1;3,42
PBANKA_0410600;ookinete;0,87;6,46
PBANKA_0410650;ookinete;0,99;9,36
PBANKA_0410700;ookinete;0,9;4,59
PBANKA_0410800;ookinete;0,17;4,1
PBANKA_0410900;ookinete;0,08;3,54
PBANKA_0411000;ookinete;0,12;3,54
PBANKA_0411100;ookinete;0,17;3,67
PBANKA_0411200;ookinete;0,18;2,86
PBANKA_0411300;ookinete;0,42;5,35
PBANKA_0411400;ookinete;0,09;5,13
PBANKA_0411500;ookinete;0,11;4,43
PBANKA_0411600;ookinete;0,45;4,39
PBANKA_0411700;ookinete;0,52;5,35
PBANKA_0411800;ookinete;0,07;5,18
PBANKA_0411900;ookinete;0,1;2,79
PBANKA_0411950;ookinete;0,22;3,37
PBANKA_0412000;ookinete;0,13;4,59
PBANKA_0412100;ookinete;0,08;4,83
PBANKA_0412200;ookinete;0,49;6,03
PBANKA_0412300;ookinete;0,64;5,13
PBANKA_0412400;ookinete;0,47;7,52
PBANKA_0412500;ookinete;0,35;3,86
PBANKA_0412600;ookinete;0,31;3,82
PBANKA_0412700;ookinete;0,08;3,82
PBANKA_0412800;ookinete;0,21;6,48
PBANKA_0412900;ookinete;0,98;12,68
PBANKA_0413000;ookinete;0,84;5,07
PBANKA_0413200;ookinete;0,52;4,59
PBANKA_0413300;ookinete;0,21;5,82
PBANKA_0413400;ookinete;0,02;6,3
PBANKA_0413500;ookinete;0,94;6,49
PBANKA_0413600;ookinete;0,15;5,13
PBANKA_0413700;ookinete;0,16;3,48
PBANKA_0413800;ookinete;0,18;4,85
PBANKA_0413900;ookinete;0,17;3,68
PBANKA_0414000;ookinete;0,43;4,35
PBANKA_0414100;ookinete;0,21;3,04
PBANKA_0414200;ookinete;0,7;6,3
PBANKA_0414300;ookinete;0,94;7,75
PBANKA_0414400;ookinete;0,64;7,3
PBANKA_0414500;ookinete;0,19;4,65
PBANKA_0414600;ookinete;0,73;6,24
PBANKA_0414700;ookinete;0,94;6,57
PBANKA_0414800;ookinete;0,71;6,53
PBANKA_0414900;ookinete;0,7;4,3
PBANKA_0415000;ookinete;0,15;5,54
PBANKA_0415100;ookinete;0,35;4,43
PBANKA_0415200;ookinete;0,23;4,69
PBANKA_0415300;ookinete;0,74;4,67
PBANKA_0415400;ookinete;0,98;7,1
PBANKA_0415500;ookinete;0,33;3,7
PBANKA_0415600;ookinete;0,62;4,66
PBANKA_0415700;ookinete;0,82;6,27
PBANKA_0415800;ookinete;0,51;2,96
PBANKA_0415900;ookinete;0,18;5,71
PBANKA_0416000;ookinete;0,03;4,45
PBANKA_0416100;ookinete;0,18;3,95
PBANKA_0416200;ookinete;0,69;5,28
PBANKA_0416300;ookinete;0,78;5,86
PBANKA_0416400;ookinete;0,13;5,45
PBANKA_0416500;ookinete;0,26;5,42
PBANKA_0416600;ookinete;0,09;4,44
PBANKA_0416700;ookinete;0,15;5,22
PBANKA_0416800;ookinete;0,22;4,38
PBANKA_0416900;ookinete;0,04;4,6
PBANKA_0417000;ookinete;0,07;3,98
PBANKA_0417100;ookinete;0,36;5,05
PBANKA_0417200;ookinete;0,43;6,56
PBANKA_0417300;ookinete;0,09;4,35
PBANKA_0417400;ookinete;0,3;6,43
PBANKA_0417500;ookinete;0,87;7,51
PBANKA_0417600;ookinete;0,24;5,97
PBANKA_0417700;ookinete;0,23;7,01
PBANKA_0417800;ookinete;0,4;5,64
PBANKA_0417900;ookinete;0,52;6,27
PBANKA_0418000;ookinete;0,43;5,48
PBANKA_0418100;ookinete;0,07;3,69
PBANKA_0418200;ookinete;0,1;6,57
PBANKA_0418300;ookinete;0,2;5,59
PBANKA_0418400;ookinete;0,01;3,93
PBANKA_0418500;ookinete;0;0
PBANKA_0500100;ookinete;0;0
PBANKA_0500200;ookinete;0;0
PBANKA_0500600;ookinete;0;0
PBANKA_0500700;ookinete;0,02;2,88
PBANKA_0500721;ookinete;0;0
PBANKA_0500741;ookinete;0;0
PBANKA_0500781;ookinete;0;0
PBANKA_0500950;ookinete;0;0
PBANKA_0500971;ookinete;0,02;4,47
PBANKA_0501000;ookinete;0,01;4,09
PBANKA_0501051;ookinete;0,01;2,54
PBANKA_0501100;ookinete;0,08;4,92
PBANKA_0501200;ookinete;0,3;7,06
PBANKA_0501300;ookinete;0,04;3,92
PBANKA_0501400;ookinete;0,03;5,48
PBANKA_0501500;ookinete;0,04;4,42
PBANKA_0501600;ookinete;0,73;6,21
PBANKA_0501700;ookinete;0,16;6,21
PBANKA_0501800;ookinete;0,94;8,61
PBANKA_0501900;ookinete;0,25;4,04
PBANKA_0502000;ookinete;0,11;4,47
PBANKA_0502100;ookinete;0,04;3,28
PBANKA_0502200;ookinete;0,04;4,78
PBANKA_0502300;ookinete;0,13;5,18
PBANKA_0502400;ookinete;0,04;3,5
PBANKA_0502500;ookinete;0,4;4,98
PBANKA_0502600;ookinete;0,24;5,2
PBANKA_0502650;ookinete;0,46;5,47
PBANKA_0502700;ookinete;0,33;4,85
PBANKA_0502800;ookinete;0,96;6,69
PBANKA_0502900;ookinete;0,53;3,54
PBANKA_0503000;ookinete;0,32;3,81
PBANKA_0503100;ookinete;0,28;4
PBANKA_0503200;ookinete;0,72;5,96
PBANKA_0503300;ookinete;0,33;4,82
PBANKA_0503400;ookinete;0,06;3,42
PBANKA_0503500;ookinete;0,4;4,87
PBANKA_0503600;ookinete;0,57;6,42
PBANKA_0503700;ookinete;0,87;6,43
PBANKA_0503800;ookinete;0,74;6,58
PBANKA_0503900;ookinete;0,06;4,44
PBANKA_0504000;ookinete;0,88;5,37
PBANKA_0504100;ookinete;0,45;3,92
PBANKA_0504200;ookinete;0,63;5,27
PBANKA_0504300;ookinete;0,55;6,87
PBANKA_0504400;ookinete;0,87;7,47
PBANKA_0504500;ookinete;0,45;5,02
PBANKA_0504600;ookinete;0,7;5,5
PBANKA_0504700;ookinete;0,6;4,48
PBANKA_0504800;ookinete;0,52;4,34
PBANKA_0504900;ookinete;0,52;4,99
PBANKA_0505000;ookinete;0,5;6,83
PBANKA_0505100;ookinete;0,25;5,61
PBANKA_0505200;ookinete;0,82;7,58
PBANKA_0505300;ookinete;0,64;4,98
PBANKA_0505400;ookinete;0,92;6,22
PBANKA_0505500;ookinete;0,86;6,17
PBANKA_0505600;ookinete;0,5;4,66
PBANKA_0505700;ookinete;0,99;6,65
PBANKA_0505800;ookinete;0,82;6,23
PBANKA_0505900;ookinete;0,46;4,65
PBANKA_0506000;ookinete;0,83;7,28
PBANKA_0506100;ookinete;0,83;7,48
PBANKA_0506200;ookinete;0,65;6,78
PBANKA_0506300;ookinete;0,74;5,41
PBANKA_0506400;ookinete;0,06;3,77
PBANKA_0506500;ookinete;0,22;5,79
PBANKA_0506600;ookinete;0,17;5,94
PBANKA_0506700;ookinete;0,09;5,29
PBANKA_0506800;ookinete;0,16;3,99
PBANKA_0506900;ookinete;0,32;6,7
PBANKA_0507000;ookinete;0,09;2,71
PBANKA_0507100;ookinete;0,22;5,82
PBANKA_0507200;ookinete;0,3;4,38
PBANKA_0507300;ookinete;0,35;4,75
PBANKA_0507400;ookinete;0,52;5,43
PBANKA_0507500;ookinete;0,34;2,79
PBANKA_0507600;ookinete;0,43;5,43
PBANKA_0507700;ookinete;0,4;2,66
PBANKA_0507800;ookinete;0,2;3,48
PBANKA_0507900;ookinete;0,01;5,87
PBANKA_0508000;ookinete;0,02;2,09
PBANKA_0508100;ookinete;0,93;7,12
PBANKA_0508200;ookinete;0,63;4,29
PBANKA_0508300;ookinete;1;8,82
PBANKA_0508400;ookinete;0,19;5,31
PBANKA_0508500;ookinete;0,16;2,75
PBANKA_0508600;ookinete;0,47;4,98
PBANKA_0508700;ookinete;0,45;3,92
PBANKA_0508800;ookinete;0,7;5,41
PBANKA_0508900;ookinete;0,7;5,09
PBANKA_0509000;ookinete;0,15;4,56
PBANKA_0509100;ookinete;0,65;5,06
PBANKA_0509200;ookinete;0,74;5,84
PBANKA_0509300;ookinete;0,61;8,07
PBANKA_0509400;ookinete;0,54;4,82
PBANKA_0509500;ookinete;0,96;6,72
PBANKA_0509600;ookinete;0,55;5,48
PBANKA_0509700;ookinete;0,24;3,87
PBANKA_0509800;ookinete;0,19;3,69
PBANKA_0509900;ookinete;0,21;4,64
PBANKA_0510000;ookinete;0,37;5,19
PBANKA_0510100;ookinete;0,74;6,36
PBANKA_0510200;ookinete;0,72;4
PBANKA_0510300;ookinete;0,5;3,86
PBANKA_0510400;ookinete;0,84;7,27
PBANKA_0510500;ookinete;0,49;5,05
PBANKA_0510600;ookinete;0,13;3,87
PBANKA_0510700;ookinete;0,88;7,81
PBANKA_0510800;ookinete;0,84;5,33
PBANKA_0510900;ookinete;0,94;7,76
PBANKA_0511000;ookinete;0,61;6,75
PBANKA_0511100;ookinete;0,15;3,27
PBANKA_0511200;ookinete;0,82;6,06
PBANKA_0511300;ookinete;0,5;5,89
PBANKA_0511400;ookinete;0,9;6,69
PBANKA_0511500;ookinete;0,21;5,7
PBANKA_0511600;ookinete;0,35;2,42
PBANKA_0511700;ookinete;0,72;6,69
PBANKA_0511800;ookinete;0,1;5,51
PBANKA_0511900;ookinete;0,6;6,88
PBANKA_0512000;ookinete;0,38;5,78
PBANKA_0512100;ookinete;0,72;5,38
PBANKA_0512200;ookinete;0,72;5,25
PBANKA_0512300;ookinete;0,2;5,6
PBANKA_0512400;ookinete;0,94;4,9
PBANKA_0512500;ookinete;0,79;4,82
PBANKA_0512600;ookinete;0,79;6,47
PBANKA_0512700;ookinete;0,47;4,69
PBANKA_0512800;ookinete;0,29;6,03
PBANKA_0512900;ookinete;0,43;4,89
PBANKA_0513000;ookinete;0,97;9,52
PBANKA_0513100;ookinete;0,91;5,93
PBANKA_0513200;ookinete;0,51;4,74
PBANKA_0513300;ookinete;0,86;5,79
PBANKA_0513400;ookinete;0,29;4,24
PBANKA_0513500;ookinete;0,11;3,1
PBANKA_0513600;ookinete;0,14;5,32
PBANKA_0513700;ookinete;0,57;5,57
PBANKA_0513800;ookinete;0,58;6,49
PBANKA_0513900;ookinete;0,43;4,4
PBANKA_0514000;ookinete;0,8;6,93
PBANKA_0514100;ookinete;0,76;6,25
PBANKA_0514200;ookinete;0,13;6,27
PBANKA_0514300;ookinete;0,74;5,5
PBANKA_0514400;ookinete;0,16;4,49
PBANKA_0514500;ookinete;0,14;3,39
PBANKA_0514600;ookinete;0,21;5,06
PBANKA_0514700;ookinete;0,19;4,2
PBANKA_0514800;ookinete;0,29;4,82
PBANKA_0514900;ookinete;1;13,76
PBANKA_0515000;ookinete;1;13,56
PBANKA_0515100;ookinete;0,2;4,62
PBANKA_0515200;ookinete;0,13;6,2
PBANKA_0515300;ookinete;0,87;6,22
PBANKA_0515350;ookinete;0,23;5,35
PBANKA_0515400;ookinete;0,8;4,74
PBANKA_0515500;ookinete;0,28;5,59
PBANKA_0515600;ookinete;0,04;4,65
PBANKA_0515700;ookinete;0,04;5,89
PBANKA_0515800;ookinete;0,67;5,81
PBANKA_0515900;ookinete;0,88;5,82
PBANKA_0516000;ookinete;0,28;5,18
PBANKA_0516100;ookinete;0,21;3,27
PBANKA_0516200;ookinete;0,08;5,28
PBANKA_0516300;ookinete;0,2;4,31
PBANKA_0516400;ookinete;0,28;3,75
PBANKA_0516500;ookinete;0,66;5,34
PBANKA_0516600;ookinete;0,06;5,83
PBANKA_0516700;ookinete;0,06;3,8
PBANKA_0516800;ookinete;0,06;5,16
PBANKA_0516900;ookinete;0,67;7,25
PBANKA_0517000;ookinete;0,26;5,72
PBANKA_0517100;ookinete;0,04;4,84
PBANKA_0517200;ookinete;0,09;6,12
PBANKA_0517300;ookinete;0,16;5,29
PBANKA_0517400;ookinete;0,6;6,59
PBANKA_0517500;ookinete;0,25;5,42
PBANKA_0517600;ookinete;0,33;6,56
PBANKA_0517700;ookinete;0,05;6,41
PBANKA_0517800;ookinete;0,11;5,43
PBANKA_0517900;ookinete;0,14;5,56
PBANKA_0518000;ookinete;0,14;5,72
PBANKA_0518100;ookinete;0,89;8,06
PBANKA_0518200;ookinete;0,11;6,75
PBANKA_0518300;ookinete;0,03;5,47
PBANKA_0518400;ookinete;0,06;4,1
PBANKA_0518500;ookinete;0,14;5,28
PBANKA_0518600;ookinete;0,06;5,32
PBANKA_0518700;ookinete;0,21;5,78
PBANKA_0518800;ookinete;0,27;4,66
PBANKA_0518900;ookinete;0,15;5,8
PBANKA_0519000;ookinete;0,39;6,15
PBANKA_0519100;ookinete;0,02;2,83
PBANKA_0519200;ookinete;0,05;7,26
PBANKA_0519300;ookinete;0,04;6,89
PBANKA_0519400;ookinete;0,09;5
PBANKA_0519500;ookinete;0,03;4,95
PBANKA_0519600;ookinete;0,28;3,69
PBANKA_0519700;ookinete;0,13;4,62
PBANKA_0519800;ookinete;0,11;5,74
PBANKA_0519900;ookinete;0,79;5,94
PBANKA_0520000;ookinete;0,11;4,71
PBANKA_0520100;ookinete;0,14;4,9
PBANKA_0520200;ookinete;0,32;6,17
PBANKA_0520300;ookinete;0,12;4,89
PBANKA_0520400;ookinete;0,08;4,48
PBANKA_0520500;ookinete;0,18;4,41
PBANKA_0520600;ookinete;0,02;5,51
PBANKA_0520700;ookinete;0,03;2,74
PBANKA_0520800;ookinete;0,15;5,04
PBANKA_0520900;ookinete;0,27;6,72
PBANKA_0521000;ookinete;0,08;4,16
PBANKA_0521100;ookinete;0,06;3,62
PBANKA_0521200;ookinete;0,21;4,23
PBANKA_0521221;ookinete;0,67;2,25
PBANKA_0521241;ookinete;0,1;5,6
PBANKA_0521261;ookinete;0,93;3,03
PBANKA_0521300;ookinete;0,64;5,86
PBANKA_0521400;ookinete;0,52;4,48
PBANKA_0521500;ookinete;0,18;4,95
PBANKA_0521600;ookinete;0,23;4,33
PBANKA_0521700;ookinete;0,93;7,24
PBANKA_0521800;ookinete;0,15;3,28
PBANKA_0521900;ookinete;0,59;5,46
PBANKA_0522000;ookinete;0,54;3,44
PBANKA_0522100;ookinete;0,73;4,92
PBANKA_0522200;ookinete;0,13;3,92
PBANKA_0522300;ookinete;0,6;4,33
PBANKA_0522400;ookinete;0,63;6,68
PBANKA_0522500;ookinete;0,33;4,63
PBANKA_0522600;ookinete;0,92;6,43
PBANKA_0522700;ookinete;0,42;4,63
PBANKA_0522800;ookinete;0,89;7,46
PBANKA_0522900;ookinete;0,83;4,94
PBANKA_0523000;ookinete;0,18;2,78
PBANKA_0523100;ookinete;0,17;4,94
PBANKA_0523200;ookinete;0,33;5,08
PBANKA_0523300;ookinete;0,06;4,4
PBANKA_0523400;ookinete;0,21;2,99
PBANKA_0523500;ookinete;0,07;2,54
PBANKA_0523600;ookinete;0,26;4,99
PBANKA_0523700;ookinete;0,89;5,85
PBANKA_0523800;ookinete;0,08;4,5
PBANKA_0523900;ookinete;0,44;7,78
PBANKA_0524000;ookinete;0,63;4,91
PBANKA_0524100;ookinete;0,04;2,13
PBANKA_0524200;ookinete;0,14;4,22
PBANKA_0524300;ookinete;0,18;6,4
PBANKA_0524400;ookinete;0,02;3,37
PBANKA_0524500;ookinete;0,02;3,91
PBANKA_0524600;ookinete;0,21;5,01
PBANKA_0524700;ookinete;0,35;5,65
PBANKA_0524800;ookinete;0,2;6,05
PBANKA_0524821;ookinete;0,04;1,41
PBANKA_0524841;ookinete;0;0
PBANKA_0600021;ookinete;0;0
PBANKA_0600031;ookinete;0,06;3,53
PBANKA_0600041;ookinete;0,04;2,4
PBANKA_0600051;ookinete;0,01;6,67
PBANKA_0600061;ookinete;0,01;3,44
PBANKA_0600071;ookinete;0,18;1,91
PBANKA_0600081;ookinete;0,01;4,69
PBANKA_0600086;ookinete;0;0
PBANKA_0600091;ookinete;0,01;0,58
PBANKA_0600100;ookinete;0;0
PBANKA_0600200;ookinete;0;0
PBANKA_0600251;ookinete;0;0
PBANKA_0600300;ookinete;0;0
PBANKA_0600351;ookinete;0,09;3,34
PBANKA_0600400;ookinete;0,09;4,41
PBANKA_0600500;ookinete;0,54;5,91
PBANKA_0600600;ookinete;0,5;3,76
PBANKA_0600700;ookinete;0,48;5
PBANKA_0600800;ookinete;0,17;4
PBANKA_0600900;ookinete;0,15;4,47
PBANKA_0601000;ookinete;0,23;4,91
PBANKA_0601100;ookinete;0,18;6,87
PBANKA_0601200;ookinete;0,38;3,87
PBANKA_0601300;ookinete;0,4;5,38
PBANKA_0601500;ookinete;0,71;4,16
PBANKA_0601600;ookinete;0,95;7,21
PBANKA_0601700;ookinete;0,71;5,3
PBANKA_0601800;ookinete;0,36;4,97
PBANKA_0601900;ookinete;0,67;4,58
PBANKA_0602000;ookinete;0,28;4,17
PBANKA_0602100;ookinete;0,43;4,17
PBANKA_0602200;ookinete;0,41;4,02
PBANKA_0602300;ookinete;0,27;3,92
PBANKA_0602400;ookinete;0,46;5,55
PBANKA_0602500;ookinete;0,72;5,49
PBANKA_0602600;ookinete;0,3;6,64
PBANKA_0602700;ookinete;0,33;6,41
PBANKA_0602800;ookinete;0,61;6,38
PBANKA_0602900;ookinete;0,11;3,97
PBANKA_0603000;ookinete;0,82;5,44
PBANKA_0603100;ookinete;0,3;3,74
PBANKA_0603200;ookinete;0,36;6,58
PBANKA_0603300;ookinete;0,44;5,43
PBANKA_0603400;ookinete;1;7,8
PBANKA_0603500;ookinete;0,93;6,5
PBANKA_0603600;ookinete;0,3;5,06
PBANKA_0603650;ookinete;0,37;4,31
PBANKA_0603700;ookinete;0,64;4,86
PBANKA_0603800;ookinete;0,21;3,8
PBANKA_0603900;ookinete;0,72;6,61
PBANKA_0604000;ookinete;0,53;4,67
PBANKA_0604100;ookinete;0,27;4,97
PBANKA_0604200;ookinete;0,5;4,31
PBANKA_0604300;ookinete;0,82;6,69
PBANKA_0604400;ookinete;0,1;5,32
PBANKA_0604500;ookinete;0,99;7,75
PBANKA_0604600;ookinete;0,81;6,27
PBANKA_0604700;ookinete;0,17;5,8
PBANKA_0604800;ookinete;0,43;5,3
PBANKA_0604900;ookinete;1;8,98
PBANKA_0605000;ookinete;0,54;5,34
PBANKA_0605100;ookinete;0,26;5,21
PBANKA_0605200;ookinete;0,45;5,54
PBANKA_0605300;ookinete;0,4;5,37
PBANKA_0605400;ookinete;0,04;3,26
PBANKA_0605500;ookinete;0,27;4,67
PBANKA_0605600;ookinete;0,92;6,07
PBANKA_0605700;ookinete;0,65;4,59
PBANKA_0605800;ookinete;0,74;7,18
PBANKA_0605900;ookinete;0,25;6,19
PBANKA_0606000;ookinete;0,03;6,22
PBANKA_0606100;ookinete;0,04;3,88
PBANKA_0606200;ookinete;0,35;6,58
PBANKA_0606300;ookinete;0,17;4,4
PBANKA_0606400;ookinete;0,19;4,37
PBANKA_0606500;ookinete;0,16;4,28
PBANKA_0606600;ookinete;0,61;6,17
PBANKA_0606700;ookinete;0,06;3,85
PBANKA_0606800;ookinete;0,13;4,86
PBANKA_0606900;ookinete;0,06;5,43
PBANKA_0607000;ookinete;0,22;5,2
PBANKA_0607100;ookinete;0,14;6,74
PBANKA_0607200;ookinete;0,21;4,09
PBANKA_0607300;ookinete;0,57;4,59
PBANKA_0607400;ookinete;0,15;4,5
PBANKA_0607500;ookinete;0,06;5,54
PBANKA_0607600;ookinete;0,72;5,88
PBANKA_0607700;ookinete;0,91;6,89
PBANKA_0607800;ookinete;0,34;4,87
PBANKA_0607900;ookinete;0,09;3,41
PBANKA_0608000;ookinete;0,91;6,74
PBANKA_0608100;ookinete;0,43;4,58
PBANKA_0608200;ookinete;0,55;4,72
PBANKA_0608300;ookinete;0,18;3,59
PBANKA_0608400;ookinete;0,3;2,84
PBANKA_0608500;ookinete;0,7;3,95
PBANKA_0608600;ookinete;0,63;6,75
PBANKA_0608700;ookinete;0,25;4,48
PBANKA_0608800;ookinete;0,26;3,14
PBANKA_0608900;ookinete;0,13;3,74
PBANKA_0609000;ookinete;0,13;4,53
PBANKA_0609100;ookinete;0,89;6,67
PBANKA_0609200;ookinete;0,37;4,34
PBANKA_0609250;ookinete;0,23;2,59
PBANKA_0609300;ookinete;0,38;5,44
PBANKA_0609500;ookinete;0,94;8,27
PBANKA_0609600;ookinete;0,93;10,55
PBANKA_0609700;ookinete;0,63;3,52
PBANKA_0609800;ookinete;0,1;3,91
PBANKA_0609900;ookinete;0,59;6,87
PBANKA_0610000;ookinete;0,19;4,09
PBANKA_0610100;ookinete;0,79;5,33
PBANKA_0610200;ookinete;0,29;5,6
PBANKA_0610300;ookinete;1;7,18
PBANKA_0610400;ookinete;0,59;6,42
PBANKA_0610500;ookinete;0,38;5,45
PBANKA_0610600;ookinete;0,33;4,45
PBANKA_0610700;ookinete;0,2;4,02
PBANKA_0610800;ookinete;0,55;4,98
PBANKA_0610900;ookinete;0,77;6,33
PBANKA_0611000;ookinete;0,59;4,63
PBANKA_0611100;ookinete;0,25;3,79
PBANKA_0611200;ookinete;0,77;5,41
PBANKA_0611300;ookinete;0,38;5,06
PBANKA_0611400;ookinete;0,61;4,6
PBANKA_0611500;ookinete;0,28;4,55
PBANKA_0611600;ookinete;0,86;7,66
PBANKA_0611700;ookinete;0,26;5,7
PBANKA_0611800;ookinete;0,8;6,11
PBANKA_0611900;ookinete;0,56;4,69
PBANKA_0612000;ookinete;0,09;3,72
PBANKA_0612100;ookinete;0,35;4,6
PBANKA_0612200;ookinete;0,49;5,79
PBANKA_0612300;ookinete;0,12;3,7
PBANKA_0612400;ookinete;0,74;6,94
PBANKA_0612500;ookinete;0,26;3,7
PBANKA_0612600;ookinete;0,53;3,58
PBANKA_0612700;ookinete;0,66;4,72
PBANKA_0612800;ookinete;0,28;4,41
PBANKA_0612841;ookinete;0,09;2,94
PBANKA_0612861;ookinete;0,09;2,88
PBANKA_0612900;ookinete;0,57;4,06
PBANKA_0613000;ookinete;0,62;4,26
PBANKA_0613100;ookinete;0,87;5,77
PBANKA_0613200;ookinete;0,37;5,32
PBANKA_0613300;ookinete;0,07;4,67
PBANKA_0613400;ookinete;0,29;5,98
PBANKA_0613500;ookinete;0,18;4,18
PBANKA_0613600;ookinete;0,65;5,13
PBANKA_0613700;ookinete;0,57;3,97
PBANKA_0613800;ookinete;0,54;7
PBANKA_0613900;ookinete;0,48;6,14
PBANKA_0614000;ookinete;0,19;4,59
PBANKA_0614100;ookinete;0,12;5,63
PBANKA_0614200;ookinete;0,18;3,52
PBANKA_0614300;ookinete;0,18;4,78
PBANKA_0614400;ookinete;0,53;5,13
PBANKA_0614500;ookinete;0,18;4,96
PBANKA_0614600;ookinete;0,05;5,14
PBANKA_0614700;ookinete;0,12;5,33
PBANKA_0614800;ookinete;0,28;4,19
PBANKA_0614900;ookinete;0,38;4,73
PBANKA_0615000;ookinete;0,46;5,28
PBANKA_0615100;ookinete;0,62;5,71
PBANKA_0615200;ookinete;0,19;5,33
PBANKA_0615300;ookinete;0,33;4,87
PBANKA_0615400;ookinete;0,07;3,8
PBANKA_0615500;ookinete;0,74;7,08
PBANKA_0615600;ookinete;0,16;6,07
PBANKA_0615700;ookinete;0,87;6,29
PBANKA_0615800;ookinete;0,35;4,5
PBANKA_0615900;ookinete;0,05;5,1
PBANKA_0616000;ookinete;0,03;5,86
PBANKA_0616100;ookinete;0,12;5,04
PBANKA_0616200;ookinete;0,75;8,69
PBANKA_0616300;ookinete;0,52;4,3
PBANKA_0616400;ookinete;0,81;8,79
PBANKA_0616500;ookinete;0,94;8,12
PBANKA_0616600;ookinete;0,68;5,84
PBANKA_0616700;ookinete;0,48;6,19
PBANKA_0616800;ookinete;0,92;7,09
PBANKA_0616900;ookinete;0,35;4,43
PBANKA_0617000;ookinete;0,28;4,56
PBANKA_0617100;ookinete;0,8;6,67
PBANKA_0617200;ookinete;0,92;7,07
PBANKA_0617300;ookinete;0,16;3,91
PBANKA_0617400;ookinete;0,28;4,81
PBANKA_0617500;ookinete;0,98;8,68
PBANKA_0617600;ookinete;0,89;4,86
PBANKA_0617700;ookinete;0,97;6,54
PBANKA_0617800;ookinete;0,99;7,67
PBANKA_0617900;ookinete;0,79;6,04
PBANKA_0618000;ookinete;0,09;3,72
PBANKA_0618100;ookinete;0,32;5,97
PBANKA_0618200;ookinete;0,77;5,49
PBANKA_0618300;ookinete;0,77;4,14
PBANKA_0618400;ookinete;0,86;7,26
PBANKA_0618500;ookinete;0,52;5,06
PBANKA_0618600;ookinete;0,53;4,63
PBANKA_0618700;ookinete;0,87;6,33
PBANKA_0618800;ookinete;0,9;6,28
PBANKA_0618900;ookinete;0,13;5,2
PBANKA_0619000;ookinete;0,26;4,34
PBANKA_0619100;ookinete;0,72;7,54
PBANKA_0619200;ookinete;0,95;11,58
PBANKA_0619300;ookinete;0,3;5,64
PBANKA_0619400;ookinete;1;8,31
PBANKA_0619500;ookinete;0,84;4,42
PBANKA_0619600;ookinete;0,74;4,86
PBANKA_0619700;ookinete;0,11;4,32
PBANKA_0619800;ookinete;0,72;5,34
PBANKA_0619900;ookinete;0,45;5,55
PBANKA_0620000;ookinete;0,62;5,59
PBANKA_0620100;ookinete;0,93;6,21
PBANKA_0620200;ookinete;0,9;7,05
PBANKA_0620300;ookinete;0,37;4,32
PBANKA_0620400;ookinete;0,89;6,64
PBANKA_0620500;ookinete;0,71;7,34
PBANKA_0620600;ookinete;0,35;5,53
PBANKA_0620700;ookinete;0,45;6,19
PBANKA_0620800;ookinete;0,92;7,1
PBANKA_0620900;ookinete;0,96;6,36
PBANKA_0621000;ookinete;0,42;4,78
PBANKA_0621100;ookinete;0,14;4,15
PBANKA_0621200;ookinete;0,23;3,55
PBANKA_0621300;ookinete;0,45;4,09
PBANKA_0621400;ookinete;0,41;4,65
PBANKA_0621500;ookinete;0,91;6,36
PBANKA_0621600;ookinete;0,29;4,56
PBANKA_0621700;ookinete;0,28;4,67
PBANKA_0621800;ookinete;0,42;4,61
PBANKA_0621900;ookinete;0,91;7,62
PBANKA_0622000;ookinete;0,51;4,58
PBANKA_0622100;ookinete;0,3;4,7
PBANKA_0622200;ookinete;0,62;5,27
PBANKA_0622300;ookinete;0,72;7,22
PBANKA_0622400;ookinete;0,96;7,64
PBANKA_0622500;ookinete;0,72;5,89
PBANKA_0622600;ookinete;0,87;4,81
PBANKA_0622700;ookinete;0,09;3,94
PBANKA_0622800;ookinete;0,74;6,32
PBANKA_0622900;ookinete;0,04;4,2
PBANKA_0622921;ookinete;0,57;4,76
PBANKA_0622941;ookinete;0,27;5,94
PBANKA_0622961;ookinete;0,89;4,79
PBANKA_0623000;ookinete;0,08;6,66
PBANKA_0623100;ookinete;0,46;5,27
PBANKA_0623150;ookinete;0,09;3,67
PBANKA_0623200;ookinete;0,04;3,89
PBANKA_0623300;ookinete;0,06;5,47
PBANKA_0623400;ookinete;0,18;6,6
PBANKA_0623450;ookinete;0,38;4,03
PBANKA_0623500;ookinete;0,28;5,9
PBANKA_0623600;ookinete;0;0
PBANKA_0623651;ookinete;0;0
PBANKA_0623700;ookinete;0;0
PBANKA_0623751;ookinete;0;0
PBANKA_0700031;ookinete;0;0
PBANKA_0700051;ookinete;0;0
PBANKA_0700061;ookinete;0;0
PBANKA_0700071;ookinete;0,01;2,52
PBANKA_0700081;ookinete;0,03;4,43
PBANKA_0700100;ookinete;0;0
PBANKA_0700200;ookinete;0;0
PBANKA_0700300;ookinete;0;0
PBANKA_0700400;ookinete;0;0
